d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
33,16.214618277270414,1.2577006830649946,,,1.0986122886681096,1.0,1.0,0.0,0.0,0.0
34,16.232791526235044,1.2981441482391294,,,1.3862943611198906,1.0,1.0,0.0,0.0,0.0
35,16.27776192048789,1.3156930539274008,,,1.6094379124341005,1.0,1.0,0.0,0.0,0.0
36,16.350162709092597,1.3096172553283072,,,1.791759469228055,1.0,1.0,1.0,1.0,0.0
37,16.44103935975117,1.3685397078560575,,,0.0,1.0,1.0,,,0.0
38,16.535181311484457,1.3707796326299215,,,0.6931471805599453,1.0,1.0,,,0.0
39,16.6179625263891,1.3789457741980884,,,1.0986122886681096,1.0,1.0,,,0.0
40,16.682617839941695,1.4017885796061749,,,1.3862943611198906,1.0,1.0,,,0.0
41,16.728692778914304,1.4156427271436172,,,0.0,1.0,1.0,0.0,0.0,0.0
42,16.761066071468935,1.481656891462993,,,0.6931471805599453,1.0,1.0,0.0,0.0,0.0
43,16.785762753958725,1.5043593228313894,,,1.0986122886681096,1.0,1.0,0.0,0.0,0.0
44,16.810596172479368,1.5190289524231624,,,1.3862943611198906,1.0,1.0,0.0,0.0,0.0
45,16.840576365670408,1.5158327628752306,,,1.6094379124341005,1.0,1.0,0.0,0.0,0.0
46,16.876458404654397,1.5538195231990504,,,0.0,1.0,1.0,0.0,0.0,0.0
47,16.915729235251554,1.5803604883622917,,,0.6931471805599453,0.0,0.0,3.0,9.0,0.0
48,16.95604171933224,1.608730448660609,2.90588424251477,,1.0986122886681096,0.0,0.0,,,0.0
49,16.994342502169765,1.6267793874801582,1.02740245571719,7.945558050313414,1.3862943611198906,0.0,0.0,,,0.0
50,17.028805036053978,1.6366102870715569,3.34294334638481,8.434510910053985,1.6094379124341005,0.0,0.0,4.0,16.0,0.0
51,17.059324116597708,1.6903328981570371,2.3567217999868,8.735111772478925,1.791759469228055,0.0,0.0,4.0,16.0,0.0
52,17.086950103886217,1.686662661685076,3.70677824634435,9.098066108730169,1.9459101490553128,0.0,0.0,4.0,16.0,0.0
53,17.11253919500878,1.6839349368914447,1.90036007374024,10.395508646048881,2.079441541679836,0.0,0.0,3.0,9.0,0.0
54,17.137238487055225,1.7006657398016598,4.584828101383692,9.95566968178779,2.19722457733622,0.0,0.0,4.0,16.0,0.0
55,,0.5158365483469273,,,2.4849066497880004,0.0,0.0,,,0.0
56,,0.4873527760568778,,,2.5649493574615367,0.0,0.0,,,0.0
57,,0.4433707202283668,,,2.6390573296152593,0.0,0.0,,,0.0
58,,0.43573214460587817,,,2.7080502011022096,0.0,0.0,,,0.0
59,,0.3684733681633627,,,2.772588722239781,0.0,0.0,,,0.0
60,14.29099911744058,0.2315926057959297,,,2.8332133440562166,0.0,0.0,,,0.0
61,14.322207671146483,0.012082339378258346,,,2.8903717578961645,0.0,0.0,,,0.0
62,14.352774976174393,0.19792516501306154,,,2.9444389791664403,0.0,0.0,,,0.0
63,14.382312463794355,0.22637159190050646,,,2.9957322735539913,0.0,0.0,,,0.0
64,14.411119328056788,0.13040898516751556,,,3.0445224377234235,0.0,0.0,,,0.0
65,14.438659540437213,0.2158489854221132,,,3.0910424533583165,0.0,0.0,,,0.0
66,14.46500517923262,0.28217620861317977,,,3.1354942159291497,0.0,0.0,,,0.0
67,14.491307082687573,0.38071583208578413,,,3.1780538303479458,0.0,0.0,,,0.0
68,14.519732189792464,0.4192910661353408,,,3.218875824868201,0.0,0.0,,,0.0
69,14.548693023669788,0.4761774430390917,,,3.258096538021482,0.0,0.0,,,0.0
70,14.57420153545272,0.5456291323622069,,,3.2958368660043287,0.0,0.0,,,0.0
71,14.59843125562351,0.5493225836884614,,,3.332204510175204,0.0,0.0,,,0.0
72,14.623380986690538,0.4851162066820964,,,3.3672958299864737,0.0,0.0,,,0.0
73,14.647006508929026,0.4833233122904293,,,3.4011973816621555,0.0,0.0,,,0.0
74,14.669978650685715,0.4817775047223816,,,3.4339872044851463,0.0,0.0,,,0.0
75,14.692990188782654,0.4647774742190682,,,3.4657359027997265,0.0,0.0,,,0.0
76,14.71507254133241,0.4490818609786004,,,3.49650756146648,0.0,0.0,,,0.0
77,14.737205063120966,0.4448138522317979,,,3.5263605246161616,0.0,0.0,,,0.0
78,14.757962482074218,0.4051132432109716,,,3.555348061489413,0.0,0.0,,,0.0
79,14.777857052269932,0.5047692730820662,,,3.58351893845611,0.0,0.0,,,0.0
80,14.798336690883554,0.3850810778220167,,,3.610917912644224,0.0,0.0,,,0.0
81,14.818366433947642,0.426336316229222,2.39700548487984,,3.6375861597263857,0.0,0.0,1.0,1.0,0.0
82,14.839499151772973,0.29407447220958804,1.71714786116519,,3.6635616461296463,0.0,0.0,2.0,4.0,0.0
83,14.860708005108751,0.34033888463629164,1.05116045054802,,3.688879454113936,0.0,0.0,2.0,4.0,0.0
84,14.881747371288952,0.14346955251253574,-1.11874780448244,,3.7135720667043084,0.0,0.0,1.0,1.0,0.0
85,14.902307317377666,0.10404741232487197,1.33440771653275,,0.0,0.0,0.0,,,0.0
86,14.92163952548604,0.2334883409919287,2.37428793200628,,0.6931471805599453,0.0,0.0,,,0.0
87,14.941609925047315,0.14505511435576812,-0.8876050005070659,,1.0986122886681096,0.0,0.0,,,0.0
88,14.960477030336106,0.09980522638257217,-1.1916541772183795,,1.3862943611198906,0.0,0.0,,,0.0
89,14.987355650223508,0.0005349024141924104,3.1363273098367404,,1.6094379124341005,0.0,0.0,,,1.0
90,15.005346506156824,-0.016129381929883533,-3.09445313404365,,1.791759469228055,0.0,0.0,3.0,9.0,0.0
91,14.999318409362026,0.13237566530391373,-5.439576975593411,2.2617728446608534,1.9459101490553128,0.0,0.0,4.0,16.0,0.0
92,14.993254062100007,0.25260371133154663,-2.68328157299978,4.083771148985947,0.0,0.0,1.0,6.0,36.0,0.0
93,14.987152404172704,0.28682301857063275,3.09838667696598,5.554600611019867,0.6931471805599453,0.0,1.0,6.0,36.0,0.0
94,14.98101359910341,0.4117034315097449,2.8809720581775897,6.149448457072438,1.0986122886681096,0.0,1.0,7.0,49.0,0.0
95,14.974836562519041,0.26910973637689617,3.64691650576208,6.384573418887122,1.3862943611198906,0.0,1.0,4.0,16.0,0.0
96,14.968621448528864,0.14009140027185846,3.01662062579966,6.778645585721768,1.6094379124341005,0.0,1.0,4.0,16.0,0.0
97,14.962367147559867,0.09601668099175813,-3.19374388453426,7.822811770043351,0.0,0.0,0.0,4.0,16.0,0.0
98,14.956073803634608,-0.1820528960064962,3.5637059362410897,8.59238425399092,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
99,14.949740280894735,-0.3657307615025167,3.17804971641414,8.60909898625039,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
100,14.943366712555301,-0.3540632251615648,2.7018512172212703,8.611251772522737,1.3862943611198906,0.0,0.0,3.0,9.0,0.0
101,14.935268036340478,-0.24870431265543036,2.64575131106457,8.74402924511961,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
102,14.931119908019548,-0.4515001576438426,1.7029386365926498,9.077402699462393,0.0,0.0,0.0,6.0,36.0,0.0
103,14.925280039693375,-0.5007399278176649,2.3874672772626604,9.099343615932074,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
104,14.918970743235981,-0.6039516017933411,2.42899156029824,9.202492366167363,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
105,14.91169456741403,-0.594847461883374,2.34520787991168,9.310747884469396,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
106,14.903408317187171,-0.591649537918531,2.2360679774998102,9.420467672483426,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
107,14.894219414255545,-0.6978377163435523,2.42899156029822,9.557605684977682,0.0,0.0,0.0,7.0,49.0,0.0
108,14.884542634161642,-0.6134537513539549,2.7748873851023297,9.71681127544655,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
109,14.874793834281624,-0.5092619018499641,1.81659021245849,9.826982749022376,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
110,16.287410317042408,,-4.43678281797797,,,,,,,0.0
111,16.311717369747598,0.19959613456469405,5.85779214834434,,0.6931471805599453,1.0,1.0,,,0.0
112,16.336682837791308,0.16856324182779595,2.41648772697855,,1.0986122886681096,1.0,1.0,,,0.0
113,16.362694110858694,0.14944502917054445,2.49136474764888,,0.0,1.0,1.0,,,0.0
114,16.3898702680722,0.14716486897124265,-2.19202439106813,,0.6931471805599453,1.0,1.0,,,0.0
115,16.41794665570246,0.17777830701322628,3.07456703260638,,1.0986122886681096,1.0,1.0,,,0.0
116,16.446466949116967,0.14901837442171806,3.2857630111181004,,1.3862943611198906,1.0,1.0,,,0.0
117,16.47484841186923,0.13900190640358745,2.90401107366703,1.602805703382191,1.6094379124341005,1.0,1.0,,,0.0
118,16.502735749315427,0.14177073713441773,2.9770215123732204,1.6548532281967576,1.791759469228055,1.0,1.0,,,0.0
119,16.530086884178036,0.14244526278783154,-3.36626188528504,1.6764458888706997,1.9459101490553128,1.0,1.0,,,0.0
120,16.55711751352866,0.1709270965452075,5.236789990160969,1.7068187552353793,2.079441541679836,1.0,1.0,,,0.0
121,16.584065781574346,0.16944929540814938,1.9527355814349296,1.7587095530015349,2.19722457733622,1.0,1.0,,,0.0
122,16.611246247680697,0.16816721150754615,2.73768474984093,1.799561360427096,2.302585092994046,1.0,1.0,,,0.0
123,16.63888245700375,0.15145128846074,2.24618378120452,1.87215207720706,2.3978952727983707,1.0,1.0,,,0.0
124,16.666879094609634,0.0730620047633613,2.8959897288254,1.9584423099282704,2.4849066497880004,1.0,1.0,,,0.0
125,16.695188450876483,0.06774679617747678,2.29316068526982,2.0725213623249097,2.5649493574615367,1.0,1.0,,,0.0
126,16.724078806514882,0.09290864169144566,3.03559479094559,2.246788314748666,2.6390573296152593,1.0,1.0,,,0.0
127,16.75386204589672,0.09237332008689744,2.7345614879780697,2.3708525126332383,0.0,1.0,1.0,,,0.0
128,16.78465262463413,0.10347483961774198,0.889160829411626,2.481115272764704,0.6931471805599453,1.0,1.0,,,0.0
129,16.81642592604687,0.1097951127113115,1.7320496724517,2.6567038393846123,1.0986122886681096,1.0,1.0,7.0,49.0,0.0
130,16.848854943874432,0.11552031371972155,2.52982294843934,2.7422345898482865,1.3862943611198906,1.0,1.0,8.0,64.0,0.0
131,16.881388012175254,0.10122035797043144,2.32379065700833,2.822865982497492,1.6094379124341005,1.0,1.0,7.0,49.0,0.0
132,16.91336986008675,0.07646336120290134,2.36643117553414,2.9351888182586414,1.791759469228055,1.0,1.0,5.0,25.0,0.0
133,16.944349502711407,0.03913082959464444,1.9235376971343,3.085193247680293,1.9459101490553128,1.0,1.0,7.0,49.0,0.0
134,16.974185448747715,0.028618805340135382,0.6324563134201021,3.2704737840164233,2.079441541679836,1.0,1.0,6.0,36.0,0.0
135,17.002926592457396,-0.010026624821478838,-0.8366585367554259,3.38997285354858,2.19722457733622,1.0,1.0,5.0,25.0,0.0
136,17.030576373957675,-0.04659676164645924,-1.00000275829025,3.4887341151547937,2.302585092994046,1.0,1.0,4.0,16.0,0.0
137,17.057188272546956,-0.05374624546629878,2.0976182122393303,3.6474270738615737,2.3978952727983707,1.0,1.0,5.0,25.0,0.0
138,17.082784393929465,-0.012297527787909006,0.894427536939854,3.9394328927332167,2.4849066497880004,1.0,1.0,5.0,25.0,0.0
139,17.107401240611456,-0.04282422305935717,-1.0954453952273902,4.420008365331316,2.5649493574615367,1.0,1.0,4.0,16.0,0.0
140,17.130973964593228,0.006029199493455858,1.34164164911723,5.0718447530368085,0.0,1.0,1.0,2.0,4.0,0.0
141,17.153326437772712,0.05000443664212358,-1.4491379352439198,5.568421896652444,0.6931471805599453,1.0,1.0,2.0,4.0,0.0
142,17.174243938027885,0.022278149093483454,-0.94868148660369,6.325679631992803,0.0,1.0,1.0,2.0,4.0,0.0
143,17.193625682217863,0.020902216350019744,1.9493575376295305,7.206268722431361,0.6931471805599453,1.0,1.0,0.0,0.0,0.0
144,17.2115348489022,0.03128322631492053,2.02484529708563,7.850503849672745,1.0986122886681096,1.0,1.0,3.0,9.0,0.0
145,17.228157673865105,0.18792059521640672,1.04880881347332,8.072422456361611,1.3862943611198906,1.0,1.0,0.0,0.0,0.0
146,17.243688501968187,0.1293429048309514,2.2583187566504104,8.269808211637148,1.6094379124341005,1.0,1.0,4.0,16.0,0.0
147,17.258371020334508,0.2278919710637897,1.78885481084962,8.378483497757102,0.0,1.0,1.0,0.0,0.0,0.0
148,17.272440583836037,0.17853946285146724,1.4832399345821798,8.392679836670734,0.6931471805599453,1.0,1.0,4.0,16.0,0.0
149,17.285929167260353,0.2668024197318855,2.14767868679016,8.568181686722767,1.0986122886681096,1.0,1.0,4.0,16.0,0.0
150,17.298993576207117,0.1944156431933195,2.36643191323981,8.628729099151808,1.3862943611198906,1.0,0.0,2.0,4.0,0.0
151,17.312122417021875,0.22709612559058545,2.68328157299972,8.810982583068187,1.6094379124341005,1.0,0.0,1.0,1.0,0.0
152,17.325901449965514,0.1753732750462572,2.07364413533276,8.983824069571643,1.791759469228055,1.0,0.0,5.0,25.0,0.0
153,17.34072050915992,0.2086680271049441,2.42899156029826,9.04570920517517,1.9459101490553128,1.0,0.0,5.0,25.0,0.0
154,17.356678961592202,0.15242802648305356,1.30384048104046,9.149792948665564,2.079441541679836,1.0,0.0,1.0,1.0,0.0
155,17.37362743987304,0.12222663525009808,1.84390889145859,9.316350778997851,2.19722457733622,1.0,0.0,4.0,16.0,0.0
156,17.391371834558676,0.09782081379633532,1.41421356237315,9.54018840961714,2.302585092994046,1.0,0.0,5.0,25.0,0.0
157,17.409620491091562,0.10215435707993906,1.26490302323776,9.80990874694719,2.3978952727983707,1.0,0.0,6.0,36.0,0.0
158,15.708265228715506,,,,,,,,,0.0
159,15.73371661088968,0.6395591136157873,,,0.6931471805599453,1.0,1.0,,,0.0
160,15.75992673445526,0.6510297292248178,,,1.0986122886681096,1.0,1.0,,,0.0
161,15.787428691063292,0.72259070091407,,,1.3862943611198906,1.0,1.0,,,0.0
162,15.816882984821026,0.764755872377146,,,0.0,1.0,1.0,,,0.0
163,15.848533876447238,0.8208198966054322,,,0.6931471805599453,1.0,1.0,,,0.0
164,15.882609998286885,0.8796395541425499,,,1.0986122886681096,1.0,1.0,5.0,25.0,0.0
165,15.918435811076135,0.935498908362596,,,1.3862943611198906,1.0,1.0,2.0,4.0,0.0
166,15.954383539313525,0.974176209026172,,,1.6094379124341005,1.0,1.0,2.0,4.0,0.0
167,15.98852816310107,1.007449553320117,,,1.791759469228055,1.0,1.0,3.0,9.0,0.0
168,16.019782025322698,1.0315179245892383,,,1.9459101490553128,1.0,1.0,5.0,25.0,0.0
169,16.04774593079697,1.0852405517169,1.67332005306813,,2.079441541679836,1.0,1.0,4.0,16.0,0.0
170,16.073205183079473,1.116513183490042,2.81069386451113,,2.19722457733622,1.0,1.0,3.0,9.0,0.0
171,16.09769445455539,1.1460841623378275,2.36643191323973,,2.302585092994046,1.0,1.0,4.0,16.0,0.0
172,16.123195922433506,1.2071779352717005,0.632455532033905,,2.3978952727983707,1.0,1.0,1.0,1.0,0.0
173,16.150934891915053,1.2455625040882967,-0.547722557505267,0.00014903291182476473,2.4849066497880004,1.0,1.0,3.0,9.0,0.0
174,16.181326473680908,1.2607480029966636,-1.09544511501018,0.00020194280346258245,2.5649493574615367,1.0,1.0,1.0,1.0,0.0
175,16.213656526608542,1.3326940253999255,-2.62678510731271,0.0004034110150075094,2.6390573296152593,1.0,1.0,,,0.0
176,16.24667846956256,1.3480349129973044,-4.96990945591568,0.0015516460299169394,2.7080502011022096,1.0,1.0,2.0,4.0,0.0
177,16.27880466354419,1.3695084555446193,1.87082869338693,0.005025060680255036,2.772588722239781,1.0,1.0,2.0,4.0,0.0
178,16.30912518304284,1.2971720720494866,3.22490309931936,0.026455844825931926,2.8332133440562166,1.0,1.0,1.0,1.0,0.0
179,16.33738739357275,1.2156317379925652,3.34664010613635,0.17237170934402288,2.8903717578961645,1.0,1.0,0.0,0.0,0.0
180,16.364282689949945,1.1866628925521399,2.81069386451101,0.30795098169513035,2.9444389791664403,1.0,1.0,0.0,0.0,0.0
181,16.390984491117514,1.113282478425936,2.60859389596627,0.4433690199502904,2.9957322735539913,1.0,1.0,1.0,1.0,0.0
182,16.418986304751847,1.1737652426190717,1.79994435228858,0.8273269504996636,3.0445224377234235,1.0,1.0,2.0,4.0,0.0
183,16.449191316835005,1.215786090393999,1.73553339781932,1.705571924575824,3.0910424533583165,1.0,1.0,1.0,1.0,0.0
184,16.481716228045038,1.282692797071499,2.05449875841747,2.710523656645887,3.1354942159291497,1.0,1.0,1.0,1.0,0.0
185,16.515970290879128,1.3360727824766514,3.71776714211287,3.9175969858370316,3.1780538303479458,1.0,1.0,2.0,4.0,0.0
186,16.551245638325792,1.3089442768612998,2.2907574337754,5.515660992721662,3.218875824868201,0.0,1.0,3.0,9.0,0.0
187,16.586642907708278,1.2722511348693004,3.2984034097380497,6.608257874611264,3.258096538021482,0.0,1.0,3.0,9.0,0.0
188,16.621556783304758,1.2809130534959132,4.27335330799457,7.327832303080277,3.2958368660043287,0.0,1.0,3.0,9.0,0.0
189,16.6558986313956,1.3326732696716828,4.55357220246933,7.8000378855812755,3.332204510175204,0.0,1.0,4.0,16.0,0.0
190,16.68979945498032,1.3258032502357873,4.7532206043555805,8.26394322320556,3.3672958299864737,0.0,1.0,2.0,4.0,0.0
191,16.723200432298743,1.3197452908222194,3.7171358548283897,8.76421134257054,3.4011973816621555,0.0,1.0,3.0,9.0,0.0
192,16.756081539748845,1.3334948899910994,1.55335495457203,9.346588702745937,3.4339872044851463,0.0,1.0,2.0,4.0,0.0
193,,-0.4673286838642875,,,0.0,0.0,1.0,,,0.0
194,,-0.5279414663429722,,,0.6931471805599453,0.0,1.0,,,0.0
195,,-0.3406651149230137,,,1.0986122886681096,0.0,1.0,,,0.0
196,,-0.3988861370260235,,,0.0,0.0,1.0,,,0.0
197,,-0.43792682902747215,,,0.6931471805599453,0.0,1.0,,,0.0
198,16.841965907186697,-0.4596172154311591,,,1.0986122886681096,0.0,1.0,,,0.0
199,16.85809020492939,-0.7005350769841994,2.32977313749446,,1.3862943611198906,0.0,1.0,,,0.0
200,16.873996479466964,-0.6764836887273538,-0.923050102880943,,0.0,0.0,1.0,,,0.0
201,16.889631279350482,-0.5965296949251114,-2.3039524364559902,,0.0,0.0,1.0,,,0.0
202,16.904913121984233,-0.667564085347424,3.1828128493359302,,0.6931471805599453,0.0,1.0,,,0.0
203,16.91981993341143,-0.6766522346743076,3.25106649418221,,1.0986122886681096,0.0,1.0,,,0.0
204,16.934295823197647,-0.7235757272775866,-0.8122352952583259,,0.0,0.0,1.0,,,0.0
205,16.948457052945948,-0.6269102482270549,1.78661597028755,,0.6931471805599453,0.0,1.0,,,0.0
206,16.962645539125973,-0.5387811997401806,2.19601930590648,,1.0986122886681096,0.0,1.0,,,0.0
207,16.977294202093187,-0.6611006711517414,3.1111936602239103,,1.3862943611198906,0.0,1.0,,,0.0
208,16.992669488008367,-0.5002615453208162,1.74517716603445,,0.0,0.0,1.0,,,0.0
209,17.008890507713122,-0.4171705251259102,2.37868263551583,,0.0,0.0,1.0,,,0.0
210,17.025782676872872,-0.4389338175425313,1.27609423611086,,0.6931471805599453,0.0,1.0,,,0.0
211,17.04296262153844,-0.44100773678681976,1.6768285660658797,,0.0,0.0,1.0,,,0.0
212,17.05991895475334,-0.5214021476954593,2.3524039622118904,,0.0,0.0,1.0,,,0.0
213,17.076312778477238,-0.6309624761642444,-0.16855885699425596,,0.6931471805599453,0.0,1.0,,,0.0
214,17.092045104830756,-0.6026514794174438,-1.42065179856857,,0.0,0.0,1.0,,,1.0
215,17.107256251709696,-0.6115549776052713,2.63327700076018,,0.6931471805599453,0.0,1.0,,,0.0
216,17.122144224481357,-0.6392188385118898,-2.12276348133172,,1.0986122886681096,0.0,1.0,,,0.0
217,17.13699394458764,-0.7006191954646462,3.19730565454274,,1.3862943611198906,0.0,1.0,,,0.0
218,17.1519964257487,-0.7520208718003678,2.03758738472157,,0.0,0.0,1.0,,,0.0
219,17.167171802288188,-0.7036964562167473,-2.38527315000873,,0.0,0.0,1.0,1.0,1.0,0.0
220,17.18242938585991,-0.7197204920513351,-2.2264722137575896,,0.0,0.0,1.0,5.0,25.0,0.0
221,17.197708725507436,-0.6964681697450795,1.96853332034768,,0.0,0.0,1.0,6.0,36.0,0.0
222,17.212919572817913,-0.6668903106923149,1.48720324889862,,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
223,17.227991341940918,-0.7602415447101096,-2.75439234495547,,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
224,17.24291098816965,-0.6818263049759884,2.80638198230841,,1.3862943611198906,0.0,0.0,8.0,64.0,1.0
225,17.257676291435935,-0.6888528151603636,1.7058701991043002,,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
226,17.272241884731223,-0.6724127855333899,-1.5990324841820902,,1.791759469228055,0.0,0.0,6.0,36.0,0.0
227,17.28655755067388,-0.6362622717968783,-2.7379170135857898,,0.0,0.0,0.0,7.0,49.0,0.0
228,17.300585561530713,-0.5822022865485526,-1.5488573931259295,,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
229,17.314294133405387,-0.5833341176391643,3.55945362335998,,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
230,17.327676789138476,-0.5972654088726629,3.4555426098415696,,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
231,17.34075124991947,-0.5977477907349525,2.43041549816064,,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
232,17.35354802332403,-0.6153984277131268,2.4158229854465,,1.791759469228055,0.0,0.0,5.0,25.0,0.0
233,17.366080594278287,-0.5880717903665212,-1.68677491420577,,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
234,17.378375156519976,-0.5970033200003763,2.35089128380009,,2.079441541679836,0.0,0.0,5.0,25.0,0.0
235,17.390402894051952,-0.5458895215663427,2.84798995040371,,2.19722457733622,0.0,0.0,5.0,25.0,0.0
236,17.402062170988472,-0.5920051337433727,1.96218726658136,,2.302585092994046,0.0,0.0,3.0,9.0,0.0
237,17.413221588348545,-0.5461948148287108,-1.83996115518585,,0.0,0.0,0.0,4.0,16.0,0.0
238,17.423805222087932,-0.5791981478867353,-0.8882561129299229,,0.6931471805599453,0.0,0.0,3.0,9.0,0.0
239,17.43378944715874,-0.5568427659423034,-2.09972371935647,,0.0,0.0,0.0,3.0,9.0,0.0
240,17.443246919941767,-0.5465437064044335,-3.3006794482183497,,0.0,0.0,0.0,4.0,16.0,0.0
241,17.452317756484405,-0.5522174804532407,2.97271606169254,,0.0,0.0,0.0,5.0,25.0,0.0
242,17.46118964459492,-0.6426924300120297,3.00492484464414,,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
243,17.470001807523467,-0.7312906299622376,3.03290108359324,,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
244,17.478788138109973,-0.6899394793387801,2.8920450195382204,,1.3862943611198906,0.0,0.0,5.0,25.0,0.0
245,17.487532646736756,-0.7060479431032401,2.82893813794051,,0.0,0.0,0.0,6.0,36.0,0.0
246,17.49625912079059,-0.7211883565210379,1.7612817080464802,,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
247,17.50498086249172,-0.7169012665642063,0.224750489026032,,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
248,15.071671176475606,,-3.42052605336553,,,,,,,0.0
249,15.053738981276664,-0.20522332108681676,-6.465292162660661,,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
250,15.030326264979625,-0.3212791122890021,-2.96647919129578,0.6797281042496639,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
251,15.006380797363509,-0.4430851006066162,2.32379060806627,4.00605826671102,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
252,14.98587683605576,-0.4240374441830491,2.62678480412842,6.654776953826492,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
253,14.97032200423685,-0.29528971680041466,2.42185894473773,7.249773561719133,1.791759469228055,0.0,0.0,5.0,25.0,0.0
254,14.958985307463836,-0.2621915181389973,1.822382971777,7.739307783220641,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
255,14.951083957524185,-0.2817782526098511,2.70185121722126,8.067926258976664,0.0,0.0,0.0,4.0,16.0,0.0
256,14.944917131305793,-0.17635138979959372,1.8165902124585,8.094034011690296,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
257,14.939172468658034,-0.1518263586225187,2.42899156029818,8.061963274627322,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
